id,date,year_week,product_number,reporterhq_id,prod_category,specs,display_size,segment,sales_units,inventory_units
202222-233919,2022-06-04,202222,233919,3,Clover,106370,15.6,Core,3.0,1.0
202222-233919,2022-06-04,202222,233919,24,Clover,106370,15.6,Core,0.0,0.0
202223-233919,2022-06-11,202223,233919,3,Clover,106370,15.6,Core,2.0,1.0
202223-233919,2022-06-11,202223,233919,24,Clover,106370,15.6,Core,0.0,0.0
202224-233919,2022-06-18,202224,233919,3,Clover,106370,15.6,Core,2.0,1.0
202224-233919,2022-06-18,202224,233919,24,Clover,106370,15.6,Core,0.0,0.0
202225-233919,2022-06-25,202225,233919,3,Clover,106370,15.6,Core,2.0,2.0
202225-233919,2022-06-25,202225,233919,24,Clover,106370,15.6,Core,0.0,0.0
202226-233919,2022-07-02,202226,233919,3,Clover,106370,15.6,Core,3.0,1.0
202226-233919,2022-07-02,202226,233919,24,Clover,106370,15.6,Core,0.0,0.0
202227-233919,2022-07-09,202227,233919,3,Clover,106370,15.6,Core,2.0,1.0
202227-233919,2022-07-09,202227,233919,24,Clover,106370,15.6,Core,0.0,0.0
202228-233919,2022-07-16,202228,233919,3,Clover,106370,15.6,Core,2.0,1.0
202228-233919,2022-07-16,202228,233919,24,Clover,106370,15.6,Core,0.0,0.0
202229-233919,2022-07-23,202229,233919,3,Clover,106370,15.6,Core,4.0,
202229-233919,2022-07-23,202229,233919,24,Clover,106370,15.6,Core,0.0,0.0
202230-233919,2022-07-30,202230,233919,3,Clover,106370,15.6,Core,2.0,1.0
202230-233919,2022-07-30,202230,233919,24,Clover,106370,15.6,Core,0.0,0.0
202231-233919,2022-08-06,202231,233919,3,Clover,106370,15.6,Core,2.0,0.0
202231-233919,2022-08-06,202231,233919,24,Clover,106370,15.6,Core,1.0,0.0
202232-233919,2022-08-13,202232,233919,3,Clover,106370,15.6,Core,2.0,0.0
202232-233919,2022-08-13,202232,233919,24,Clover,106370,15.6,Core,0.0,0.0
202233-233919,2022-08-20,202233,233919,3,Clover,106370,15.6,Core,2.0,0.0
202233-233919,2022-08-20,202233,233919,24,Clover,106370,15.6,Core,0.0,0.0
202234-233919,2022-08-27,202234,233919,3,Clover,106370,15.6,Core,2.0,1.0
202234-233919,2022-08-27,202234,233919,24,Clover,106370,15.6,Core,0.0,0.0
202235-233919,2022-09-03,202235,233919,3,Clover,106370,15.6,Core,2.0,0.0
202235-233919,2022-09-03,202235,233919,24,Clover,106370,15.6,Core,0.0,0.0
202236-233919,2022-09-10,202236,233919,3,Clover,106370,15.6,Core,2.0,0.0
202236-233919,2022-09-10,202236,233919,24,Clover,106370,15.6,Core,0.0,0.0
202237-233919,2022-09-17,202237,233919,3,Clover,106370,15.6,Core,2.0,0.0
202237-233919,2022-09-17,202237,233919,24,Clover,106370,15.6,Core,0.0,0.0
202238-233919,2022-09-24,202238,233919,3,Clover,106370,15.6,Core,2.0,0.0
202238-233919,2022-09-24,202238,233919,24,Clover,106370,15.6,Core,0.0,0.0
202239-233919,2022-10-01,202239,233919,3,Clover,106370,15.6,Core,2.0,0.0
202239-233919,2022-10-01,202239,233919,24,Clover,106370,15.6,Core,0.0,0.0
202240-233919,2022-10-08,202240,233919,3,Clover,106370,15.6,Core,2.0,0.0
202240-233919,2022-10-08,202240,233919,24,Clover,106370,15.6,Core,1.0,0.0
202241-233919,2022-10-15,202241,233919,3,Clover,106370,15.6,Core,2.0,0.0
202241-233919,2022-10-15,202241,233919,24,Clover,106370,15.6,Core,0.0,0.0
202242-233919,2022-10-22,202242,233919,3,Clover,106370,15.6,Core,2.0,0.0
202242-233919,2022-10-22,202242,233919,24,Clover,106370,15.6,Core,1.0,0.0
202243-233919,2022-10-29,202243,233919,3,Clover,106370,15.6,Core,2.0,0.0
202243-233919,2022-10-29,202243,233919,24,Clover,106370,15.6,Core,0.0,0.0
202244-233919,2022-11-05,202244,233919,3,Clover,106370,15.6,Core,2.0,0.0
202244-233919,2022-11-05,202244,233919,24,Clover,106370,15.6,Core,0.0,0.0
202245-233919,2022-11-12,202245,233919,3,Clover,106370,15.6,Core,2.0,0.0
202245-233919,2022-11-12,202245,233919,24,Clover,106370,15.6,Core,0.0,0.0
202246-233919,2022-11-19,202246,233919,3,Clover,106370,15.6,Core,2.0,0.0
202246-233919,2022-11-19,202246,233919,24,Clover,106370,15.6,Core,0.0,0.0
202247-233919,2022-11-26,202247,233919,3,Clover,106370,15.6,Core,2.0,0.0
202247-233919,2022-11-26,202247,233919,24,Clover,106370,15.6,Core,0.0,0.0
202248-233919,2022-12-03,202248,233919,3,Clover,106370,15.6,Core,2.0,0.0
202248-233919,2022-12-03,202248,233919,24,Clover,106370,15.6,Core,0.0,0.0
202249-233919,2022-12-10,202249,233919,3,Clover,106370,15.6,Core,2.0,0.0
202249-233919,2022-12-10,202249,233919,24,Clover,106370,15.6,Core,0.0,0.0
202250-233919,2022-12-17,202250,233919,3,Clover,106370,15.6,Core,2.0,0.0
202250-233919,2022-12-17,202250,233919,24,Clover,106370,15.6,Core,0.0,0.0
202251-233919,2022-12-24,202251,233919,3,Clover,106370,15.6,Core,2.0,0.0
202251-233919,2022-12-24,202251,233919,24,Clover,106370,15.6,Core,0.0,0.0
202252-233919,2022-12-31,202252,233919,3,Clover,106370,15.6,Core,3.0,0.0
202252-233919,2022-12-31,202252,233919,24,Clover,106370,15.6,Core,0.0,
202301-233919,2023-01-07,202301,233919,3,Clover,106370,15.6,Core,2.0,0.0
202301-233919,2023-01-07,202301,233919,24,Clover,106370,15.6,Core,0.0,0.0
202302-233919,2023-01-14,202302,233919,3,Clover,106370,15.6,Core,2.0,0.0
202302-233919,2023-01-14,202302,233919,24,Clover,106370,15.6,Core,0.0,0.0
202303-233919,2023-01-21,202303,233919,3,Clover,106370,15.6,Core,2.0,0.0
202303-233919,2023-01-21,202303,233919,24,Clover,106370,15.6,Core,0.0,0.0
202304-233919,2023-01-28,202304,233919,3,Clover,106370,15.6,Core,2.0,
202304-233919,2023-01-28,202304,233919,24,Clover,106370,15.6,Core,0.0,0.0
202305-233919,2023-02-04,202305,233919,3,Clover,106370,15.6,Core,2.0,0.0
202305-233919,2023-02-04,202305,233919,24,Clover,106370,15.6,Core,0.0,0.0
202306-233919,2023-02-11,202306,233919,3,Clover,106370,15.6,Core,3.0,0.0
202306-233919,2023-02-11,202306,233919,24,Clover,106370,15.6,Core,0.0,0.0
202307-233919,2023-02-18,202307,233919,3,Clover,106370,15.6,Core,2.0,0.0
202307-233919,2023-02-18,202307,233919,24,Clover,106370,15.6,Core,,0.0
202308-233919,2023-02-25,202308,233919,3,Clover,106370,15.6,Core,2.0,0.0
202308-233919,2023-02-25,202308,233919,24,Clover,106370,15.6,Core,1.0,0.0
202309-233919,2023-03-04,202309,233919,3,Clover,106370,15.6,Core,2.0,
202309-233919,2023-03-04,202309,233919,24,Clover,106370,15.6,Core,0.0,0.0
202310-233919,2023-03-11,202310,233919,3,Clover,106370,15.6,Core,2.0,0.0
202310-233919,2023-03-11,202310,233919,24,Clover,106370,15.6,Core,0.0,0.0
202311-233919,2023-03-18,202311,233919,3,Clover,106370,15.6,Core,2.0,0.0
202311-233919,2023-03-18,202311,233919,24,Clover,106370,15.6,Core,0.0,0.0
202312-233919,2023-03-25,202312,233919,3,Clover,106370,15.6,Core,2.0,
202312-233919,2023-03-25,202312,233919,24,Clover,106370,15.6,Core,0.0,0.0
202313-233919,2023-04-01,202313,233919,3,Clover,106370,15.6,Core,2.0,0.0
202313-233919,2023-04-01,202313,233919,24,Clover,106370,15.6,Core,0.0,0.0
202314-233919,2023-04-08,202314,233919,3,Clover,106370,15.6,Core,2.0,0.0
202314-233919,2023-04-08,202314,233919,24,Clover,106370,15.6,Core,0.0,0.0
202315-233919,2023-04-15,202315,233919,3,Clover,106370,15.6,Core,2.0,0.0
202315-233919,2023-04-15,202315,233919,24,Clover,106370,15.6,Core,0.0,0.0
202316-233919,2023-04-22,202316,233919,3,Clover,106370,15.6,Core,2.0,0.0
202316-233919,2023-04-22,202316,233919,24,Clover,106370,15.6,Core,0.0,0.0
202317-233919,2023-04-29,202317,233919,3,Clover,106370,15.6,Core,2.0,0.0
202317-233919,2023-04-29,202317,233919,24,Clover,106370,15.6,Core,0.0,0.0
202318-233919,2023-05-06,202318,233919,3,Clover,106370,15.6,Core,2.0,
202318-233919,2023-05-06,202318,233919,24,Clover,106370,15.6,Core,0.0,0.0
202021-234906,2020-05-23,202021,234906,12,Goku,111205,15.6,Gaming,121.0,297.0
202022-234906,2020-05-30,202022,234906,12,Goku,111205,15.6,Gaming,115.0,225.0
202023-234906,2020-06-06,202023,234906,12,Goku,111205,15.6,Gaming,44.0,189.0
202024-234906,2020-06-13,202024,234906,12,Goku,111205,15.6,Gaming,38.0,163.0
202025-234906,2020-06-20,202025,234906,12,Goku,111205,15.6,Gaming,33.0,134.0
202026-234906,2020-06-27,202026,234906,12,Goku,111205,15.6,Gaming,39.0,99.0
202027-234906,2020-07-04,202027,234906,12,Goku,111205,15.6,Gaming,27.0,77.0
202028-234906,2020-07-11,202028,234906,12,Goku,111205,15.6,Gaming,15.0,70.0
202029-234906,2020-07-18,202029,234906,12,Goku,111205,15.6,Gaming,9.0,62.0
202030-234906,2020-07-25,202030,234906,12,Goku,111205,15.6,Gaming,18.0,51.0
202031-234906,2020-08-01,202031,234906,12,Goku,111205,15.6,Gaming,4.0,52.0
202032-234906,2020-08-08,202032,234906,12,Goku,111205,15.6,Gaming,20.0,37.0
202033-234906,2020-08-15,202033,234906,12,Goku,111205,15.6,Gaming,8.0,29.0
202034-234906,2020-08-22,202034,234906,12,Goku,111205,15.6,Gaming,8.0,25.0
202035-234906,2020-08-29,202035,234906,12,Goku,111205,15.6,Gaming,15.0,28.0
202036-234906,2020-09-05,202036,234906,12,Goku,111205,15.6,Gaming,8.0,49.0
202037-234906,2020-09-12,202037,234906,12,Goku,111205,15.6,Gaming,44.0,36.0
202038-234906,2020-09-19,202038,234906,12,Goku,111205,15.6,Gaming,33.0,19.0
202039-234906,2020-09-26,202039,234906,12,Goku,111205,15.6,Gaming,8.0,11.0
202040-234906,2020-10-03,202040,234906,12,Goku,111205,15.6,Gaming,3.0,8.0
202112-234906,2021-03-27,202112,234906,12,Goku,111205,15.6,Gaming,0.0,
202113-234906,2021-04-03,202113,234906,12,Goku,111205,15.6,Gaming,0.0,13.0
202114-234906,2021-04-10,202114,234906,12,Goku,111205,15.6,Gaming,12.0,9.0
202115-234906,2021-04-17,202115,234906,12,Goku,111205,15.6,Gaming,8.0,5.0
202116-234906,2021-04-24,202116,234906,12,Goku,111205,15.6,Gaming,2.0,3.0
202117-234906,2021-05-01,202117,234906,12,Goku,111205,15.6,Gaming,3.0,1.0
202119-234906,2021-05-15,202119,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202119-234906,2021-05-15,202119,234906,93,Goku,111205,15.6,Gaming,82.0,327.0
202120-234906,2021-05-22,202120,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202120-234906,2021-05-22,202120,234906,93,Goku,111205,15.6,Gaming,0.0,332.0
202121-234906,2021-05-29,202121,234906,12,Goku,111205,15.6,Gaming,1.0,1.0
202121-234906,2021-05-29,202121,234906,93,Goku,111205,15.6,Gaming,38.0,337.0
202122-234906,2021-06-05,202122,234906,93,Goku,111205,15.6,Gaming,0.0,340.0
202123-234906,2021-06-12,202123,234906,93,Goku,111205,15.6,Gaming,118.0,339.0
202124-234906,2021-06-19,202124,234906,93,Goku,111205,15.6,Gaming,2.0,336.0
202125-234906,2021-06-26,202125,234906,93,Goku,111205,15.6,Gaming,1.0,334.0
202126-234906,2021-07-03,202126,234906,93,Goku,111205,15.6,Gaming,0.0,335.0
202127-234906,2021-07-10,202127,234906,93,Goku,111205,15.6,Gaming,,333.0
202128-234906,2021-07-17,202128,234906,93,Goku,111205,15.6,Gaming,1.0,331.0
202129-234906,2021-07-24,202129,234906,93,Goku,111205,15.6,Gaming,6.0,321.0
202130-234906,2021-07-31,202130,234906,93,Goku,111205,15.6,Gaming,63.0,
202131-234906,2021-08-07,202131,234906,93,Goku,111205,15.6,Gaming,28.0,294.0
202132-234906,2021-08-14,202132,234906,93,Goku,111205,15.6,Gaming,3.0,289.0
202133-234906,2021-08-21,202133,234906,93,Goku,111205,15.6,Gaming,,294.0
202134-234906,2021-08-28,202134,234906,93,Goku,111205,15.6,Gaming,0.0,293.0
202135-234906,2021-09-04,202135,234906,93,Goku,111205,15.6,Gaming,102.0,263.0
202136-234906,2021-09-11,202136,234906,93,Goku,111205,15.6,Gaming,60.0,243.0
202137-234906,2021-09-18,202137,234906,93,Goku,111205,15.6,Gaming,35.0,243.0
202138-234906,2021-09-25,202138,234906,93,Goku,111205,15.6,Gaming,81.0,273.0
202139-234906,2021-10-02,202139,234906,93,Goku,111205,15.6,Gaming,0.0,296.0
202140-234906,2021-10-09,202140,234906,93,Goku,111205,15.6,Gaming,0.0,323.0
202141-234906,2021-10-16,202141,234906,93,Goku,111205,15.6,Gaming,0.0,354.0
202142-234906,2021-10-23,202142,234906,93,Goku,111205,15.6,Gaming,64.0,363.0
202143-234906,2021-10-30,202143,234906,93,Goku,111205,15.6,Gaming,,353.0
202144-234906,2021-11-06,202144,234906,93,Goku,111205,15.6,Gaming,65.0,
202146-234906,2021-11-20,202146,234906,93,Goku,111205,15.6,Gaming,63.0,241.0
202147-234906,2021-11-27,202147,234906,93,Goku,111205,15.6,Gaming,3.0,236.0
202148-234906,2021-12-04,202148,234906,93,Goku,111205,15.6,Gaming,7.0,247.0
202149-234906,2021-12-11,202149,234906,93,Goku,111205,15.6,Gaming,0.0,252.0
202150-234906,2021-12-18,202150,234906,93,Goku,111205,15.6,Gaming,29.0,255.0
202151-234906,2021-12-25,202151,234906,93,Goku,111205,15.6,Gaming,83.0,232.0
202152-234906,2022-01-01,202152,234906,93,Goku,111205,15.6,Gaming,112.0,172.0
202201-234906,2022-01-08,202201,234906,93,Goku,111205,15.6,Gaming,46.0,102.0
202202-234906,2022-01-15,202202,234906,93,Goku,111205,15.6,Gaming,23.0,
202203-234906,2022-01-22,202203,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202203-234906,2022-01-22,202203,234906,93,Goku,111205,15.6,Gaming,12.0,49.0
202204-234906,2022-01-29,202204,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202204-234906,2022-01-29,202204,234906,93,Goku,111205,15.6,Gaming,37.0,37.0
202205-234906,2022-02-05,202205,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202205-234906,2022-02-05,202205,234906,93,Goku,111205,15.6,Gaming,11.0,20.0
202206-234906,2022-02-12,202206,234906,12,Goku,111205,15.6,Gaming,,2.0
202206-234906,2022-02-12,202206,234906,93,Goku,111205,15.6,Gaming,34.0,10.0
202207-234906,2022-02-19,202207,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202207-234906,2022-02-19,202207,234906,93,Goku,111205,15.6,Gaming,20.0,9.0
202208-234906,2022-02-26,202208,234906,12,Goku,111205,15.6,Gaming,0.0,3.0
202208-234906,2022-02-26,202208,234906,93,Goku,111205,15.6,Gaming,1.0,11.0
202209-234906,2022-03-05,202209,234906,12,Goku,111205,15.6,Gaming,0.0,4.0
202209-234906,2022-03-05,202209,234906,93,Goku,111205,15.6,Gaming,0.0,23.0
202210-234906,2022-03-12,202210,234906,12,Goku,111205,15.6,Gaming,0.0,4.0
202210-234906,2022-03-12,202210,234906,93,Goku,111205,15.6,Gaming,3.0,20.0
202211-234906,2022-03-19,202211,234906,12,Goku,111205,15.6,Gaming,0.0,4.0
202211-234906,2022-03-19,202211,234906,93,Goku,111205,15.6,Gaming,60.0,16.0
202212-234906,2022-03-26,202212,234906,12,Goku,111205,15.6,Gaming,0.0,4.0
202212-234906,2022-03-26,202212,234906,93,Goku,111205,15.6,Gaming,10.0,
202213-234906,2022-04-02,202213,234906,12,Goku,111205,15.6,Gaming,0.0,4.0
202213-234906,2022-04-02,202213,234906,93,Goku,111205,15.6,Gaming,50.0,5.0
202214-234906,2022-04-09,202214,234906,12,Goku,111205,15.6,Gaming,1.0,3.0
202214-234906,2022-04-09,202214,234906,93,Goku,111205,15.6,Gaming,94.0,2.0
202215-234906,2022-04-16,202215,234906,12,Goku,111205,15.6,Gaming,0.0,3.0
202215-234906,2022-04-16,202215,234906,93,Goku,111205,15.6,Gaming,13.0,1.0
202216-234906,2022-04-23,202216,234906,12,Goku,111205,15.6,Gaming,0.0,4.0
202216-234906,2022-04-23,202216,234906,93,Goku,111205,15.6,Gaming,14.0,2.0
202217-234906,2022-04-30,202217,234906,12,Goku,111205,15.6,Gaming,,3.0
202217-234906,2022-04-30,202217,234906,93,Goku,111205,15.6,Gaming,0.0,6.0
202218-234906,2022-05-07,202218,234906,12,Goku,111205,15.6,Gaming,0.0,3.0
202219-234906,2022-05-14,202219,234906,12,Goku,111205,15.6,Gaming,0.0,3.0
202219-234906,2022-05-14,202219,234906,93,Goku,111205,15.6,Gaming,0.0,6.0
202220-234906,2022-05-21,202220,234906,12,Goku,111205,15.6,Gaming,2.0,2.0
202220-234906,2022-05-21,202220,234906,93,Goku,111205,15.6,Gaming,13.0,11.0
202221-234906,2022-05-28,202221,234906,12,Goku,111205,15.6,Gaming,1.0,1.0
202221-234906,2022-05-28,202221,234906,93,Goku,111205,15.6,Gaming,45.0,22.0
202222-234906,2022-06-04,202222,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202223-234906,2022-06-11,202223,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202223-234906,2022-06-11,202223,234906,93,Goku,111205,15.6,Gaming,0.0,46.0
202224-234906,2022-06-18,202224,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202224-234906,2022-06-18,202224,234906,15,Goku,111205,15.6,Gaming,0.0,7.0
202224-234906,2022-06-18,202224,234906,93,Goku,111205,15.6,Gaming,0.0,50.0
202225-234906,2022-06-25,202225,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202225-234906,2022-06-25,202225,234906,15,Goku,111205,15.6,Gaming,0.0,14.0
202225-234906,2022-06-25,202225,234906,93,Goku,111205,15.6,Gaming,10.0,35.0
202226-234906,2022-07-02,202226,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202226-234906,2022-07-02,202226,234906,15,Goku,111205,15.6,Gaming,20.0,30.0
202226-234906,2022-07-02,202226,234906,93,Goku,111205,15.6,Gaming,30.0,19.0
202227-234906,2022-07-09,202227,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202227-234906,2022-07-09,202227,234906,15,Goku,111205,15.6,Gaming,0.0,65.0
202228-234906,2022-07-16,202228,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202228-234906,2022-07-16,202228,234906,15,Goku,111205,15.6,Gaming,51.0,48.0
202229-234906,2022-07-23,202229,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202229-234906,2022-07-23,202229,234906,15,Goku,111205,15.6,Gaming,0.0,59.0
202230-234906,2022-07-30,202230,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202230-234906,2022-07-30,202230,234906,15,Goku,111205,15.6,Gaming,0.0,105.0
202231-234906,2022-08-06,202231,234906,12,Goku,111205,15.6,Gaming,0.0,
202231-234906,2022-08-06,202231,234906,15,Goku,111205,15.6,Gaming,85.0,53.0
202231-234906,2022-08-06,202231,234906,93,Goku,111205,15.6,Gaming,,10.0
202232-234906,2022-08-13,202232,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202232-234906,2022-08-13,202232,234906,15,Goku,111205,15.6,Gaming,129.0,34.0
202232-234906,2022-08-13,202232,234906,93,Goku,111205,15.6,Gaming,88.0,7.0
202233-234906,2022-08-20,202233,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202233-234906,2022-08-20,202233,234906,15,Goku,111205,15.6,Gaming,0.0,34.0
202233-234906,2022-08-20,202233,234906,93,Goku,111205,15.6,Gaming,35.0,7.0
202234-234906,2022-08-27,202234,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202234-234906,2022-08-27,202234,234906,15,Goku,111205,15.6,Gaming,38.0,56.0
202234-234906,2022-08-27,202234,234906,93,Goku,111205,15.6,Gaming,0.0,11.0
202235-234906,2022-09-03,202235,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202235-234906,2022-09-03,202235,234906,15,Goku,111205,15.6,Gaming,17.0,112.0
202235-234906,2022-09-03,202235,234906,93,Goku,111205,15.6,Gaming,0.0,22.0
202236-234906,2022-09-10,202236,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202236-234906,2022-09-10,202236,234906,15,Goku,111205,15.6,Gaming,61.0,60.0
202236-234906,2022-09-10,202236,234906,93,Goku,111205,15.6,Gaming,45.0,35.0
202237-234906,2022-09-17,202237,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202237-234906,2022-09-17,202237,234906,15,Goku,111205,15.6,Gaming,10.0,45.0
202237-234906,2022-09-17,202237,234906,93,Goku,111205,15.6,Gaming,0.0,38.0
202238-234906,2022-09-24,202238,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202238-234906,2022-09-24,202238,234906,15,Goku,111205,15.6,Gaming,70.0,31.0
202238-234906,2022-09-24,202238,234906,93,Goku,111205,15.6,Gaming,58.0,20.0
202239-234906,2022-10-01,202239,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202239-234906,2022-10-01,202239,234906,15,Goku,111205,15.6,Gaming,0.0,37.0
202239-234906,2022-10-01,202239,234906,93,Goku,111205,15.6,Gaming,6.0,11.0
202240-234906,2022-10-08,202240,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202240-234906,2022-10-08,202240,234906,15,Goku,111205,15.6,Gaming,5.0,29.0
202240-234906,2022-10-08,202240,234906,93,Goku,111205,15.6,Gaming,33.0,8.0
202241-234906,2022-10-15,202241,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202241-234906,2022-10-15,202241,234906,15,Goku,111205,15.6,Gaming,0.0,33.0
202242-234906,2022-10-22,202242,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202242-234906,2022-10-22,202242,234906,15,Goku,111205,15.6,Gaming,0.0,34.0
202242-234906,2022-10-22,202242,234906,93,Goku,111205,15.6,Gaming,28.0,5.0
202243-234906,2022-10-29,202243,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202243-234906,2022-10-29,202243,234906,15,Goku,111205,15.6,Gaming,,57.0
202243-234906,2022-10-29,202243,234906,93,Goku,111205,15.6,Gaming,0.0,4.0
202244-234906,2022-11-05,202244,234906,12,Goku,111205,15.6,Gaming,1.0,1.0
202244-234906,2022-11-05,202244,234906,15,Goku,111205,15.6,Gaming,8.0,45.0
202244-234906,2022-11-05,202244,234906,93,Goku,111205,15.6,Gaming,72.0,6.0
202245-234906,2022-11-12,202245,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202245-234906,2022-11-12,202245,234906,15,Goku,111205,15.6,Gaming,0.0,62.0
202245-234906,2022-11-12,202245,234906,93,Goku,111205,15.6,Gaming,0.0,
202246-234906,2022-11-19,202246,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202246-234906,2022-11-19,202246,234906,15,Goku,111205,15.6,Gaming,46.0,43.0
202247-234906,2022-11-26,202247,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202247-234906,2022-11-26,202247,234906,15,Goku,111205,15.6,Gaming,0.0,51.0
202248-234906,2022-12-03,202248,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202248-234906,2022-12-03,202248,234906,15,Goku,111205,15.6,Gaming,0.0,91.0
202249-234906,2022-12-10,202249,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202249-234906,2022-12-10,202249,234906,15,Goku,111205,15.6,Gaming,32.0,185.0
202249-234906,2022-12-10,202249,234906,93,Goku,111205,15.6,Gaming,32.0,4.0
202250-234906,2022-12-17,202250,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202250-234906,2022-12-17,202250,234906,15,Goku,111205,15.6,Gaming,17.0,164.0
202250-234906,2022-12-17,202250,234906,93,Goku,111205,15.6,Gaming,0.0,3.0
202251-234906,2022-12-24,202251,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202251-234906,2022-12-24,202251,234906,15,Goku,111205,15.6,Gaming,20.0,134.0
202252-234906,2022-12-31,202252,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202252-234906,2022-12-31,202252,234906,15,Goku,111205,15.6,Gaming,12.0,116.0
202252-234906,2022-12-31,202252,234906,93,Goku,111205,15.6,Gaming,0.0,5.0
202301-234906,2023-01-07,202301,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202301-234906,2023-01-07,202301,234906,15,Goku,111205,15.6,Gaming,20.0,86.0
202302-234906,2023-01-14,202302,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202302-234906,2023-01-14,202302,234906,15,Goku,111205,15.6,Gaming,3.0,81.0
202302-234906,2023-01-14,202302,234906,93,Goku,111205,15.6,Gaming,0.0,5.0
202303-234906,2023-01-21,202303,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202303-234906,2023-01-21,202303,234906,15,Goku,111205,15.6,Gaming,6.0,72.0
202304-234906,2023-01-28,202304,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202304-234906,2023-01-28,202304,234906,15,Goku,111205,15.6,Gaming,58.0,96.0
202304-234906,2023-01-28,202304,234906,93,Goku,111205,15.6,Gaming,4.0,7.0
202305-234906,2023-02-04,202305,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202305-234906,2023-02-04,202305,234906,15,Goku,111205,15.6,Gaming,20.0,66.0
202306-234906,2023-02-11,202306,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202306-234906,2023-02-11,202306,234906,15,Goku,111205,15.6,Gaming,11.0,49.0
202306-234906,2023-02-11,202306,234906,93,Goku,111205,15.6,Gaming,58.0,5.0
202307-234906,2023-02-18,202307,234906,15,Goku,111205,15.6,Gaming,0.0,
202307-234906,2023-02-18,202307,234906,93,Goku,111205,15.6,Gaming,0.0,4.0
202308-234906,2023-02-25,202308,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202308-234906,2023-02-25,202308,234906,15,Goku,111205,15.6,Gaming,36.0,40.0
202308-234906,2023-02-25,202308,234906,93,Goku,111205,15.6,Gaming,13.0,4.0
202309-234906,2023-03-04,202309,234906,12,Goku,111205,15.6,Gaming,0.0,
202309-234906,2023-03-04,202309,234906,15,Goku,111205,15.6,Gaming,0.0,57.0
202309-234906,2023-03-04,202309,234906,93,Goku,111205,15.6,Gaming,0.0,4.0
202310-234906,2023-03-11,202310,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202310-234906,2023-03-11,202310,234906,15,Goku,111205,15.6,Gaming,19.0,28.0
202310-234906,2023-03-11,202310,234906,93,Goku,111205,15.6,Gaming,1.0,2.0
202311-234906,2023-03-18,202311,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202311-234906,2023-03-18,202311,234906,15,Goku,111205,15.6,Gaming,104.0,18.0
202311-234906,2023-03-18,202311,234906,93,Goku,111205,15.6,Gaming,0.0,2.0
202312-234906,2023-03-25,202312,234906,12,Goku,111205,15.6,Gaming,0.0,2.0
202312-234906,2023-03-25,202312,234906,15,Goku,111205,15.6,Gaming,61.0,20.0
202312-234906,2023-03-25,202312,234906,93,Goku,111205,15.6,Gaming,47.0,4.0
202313-234906,2023-04-01,202313,234906,12,Goku,111205,15.6,Gaming,,1.0
202313-234906,2023-04-01,202313,234906,15,Goku,111205,15.6,Gaming,0.0,34.0
202313-234906,2023-04-01,202313,234906,93,Goku,111205,15.6,Gaming,0.0,3.0
202314-234906,2023-04-08,202314,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
